Dataset,Model,Preprocessor,Fold,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Iterations,Optimal_Threshold,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_MCC,Error_Log
breast-w,GaussianNB,Uniform Binning,8,0.015625,0.0,0.2706327438354492,0.0034437179565429688,,0.060725108017851706,202,387,13,13,0.9866802325581395,0.9070348837209302,24,41,3,0,0.9725378787878788,0.9101004495564368,
breast-w,GaussianNB,Uniform Binning,9,0.015625,0.015625,0.27063655853271484,0.0034437179565429688,,0.0006816251548394765,207,385,15,8,0.9870813953488372,0.9186596877463975,22,42,2,2,0.9687500000000001,0.8712121212121212,
breast-w,GaussianNB,Uniform Binning,10,0.015625,0.015625,0.2708120346069336,0.0034437179565429688,,9.668847905802389e-08,208,380,20,7,0.9846046511627907,0.9057427607595424,24,43,1,0,1.0,0.9685978619539785,
breast-w,GaussianNB,Quantile Binning,1,0.015625,0.0,0.2706594467163086,0.0033540725708007812,,1.8096487292464623e-17,214,373,26,1,0.9846360086262167,0.9093561784998877,23,42,3,1,0.9527777777777777,0.8763821182415374,
breast-w,GaussianNB,Quantile Binning,2,0.015625,0.0,0.2703886032104492,0.0033464431762695312,,8.282840927802406e-18,213,372,27,2,0.9832721338229294,0.9023590270938157,24,43,2,0,0.9819444444444444,0.9391758525703704,
breast-w,GaussianNB,Quantile Binning,3,0.015625,0.0,0.27074241638183594,0.0033540725708007812,,7.96774350239562e-11,208,380,19,7,0.9826601387188902,0.9089530330356903,21,42,3,3,0.986111111111111,0.8083333333333333,
breast-w,GaussianNB,Quantile Binning,4,0.015625,0.0,0.27057361602783203,0.0033464431762695312,,3.6679728716832837e-14,213,372,27,3,0.9816555277081593,0.8987600817950457,23,44,1,0,0.9971014492753623,0.9680067339833113,
breast-w,GaussianNB,Quantile Binning,5,0.015625,0.0,0.27112483978271484,0.0033464431762695312,,2.9445646602168213e-17,211,377,23,4,0.9839825581395348,0.9074058813675366,24,39,5,0,0.9507575757575758,0.8564708516635089,
breast-w,GaussianNB,Quantile Binning,6,0.015625,0.015625,0.2709541320800781,0.0033540725708007812,,5.886384887422416e-15,213,373,27,2,0.9811744186046513,0.902449009704304,23,42,2,1,0.9962121212121212,0.9047755222128249,
breast-w,GaussianNB,Quantile Binning,7,0.015625,0.0,0.2710847854614258,0.0033464431762695312,,3.796320907880461e-13,211,376,24,4,0.9817558139534884,0.9042104289980578,24,41,3,0,0.9895833333333333,0.9101004495564368,
