Dataset,Model,Preprocessor,Fold,Converged,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_PR_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_PR_AUC,Test_MCC,Error_Log
kc2,SVM,Quantile Transform,10,True,0.0318603000014263,0.0127615000001242,,,42.0,361.0,13.0,54.0,0.8484012923351159,0.6586856099648614,0.5051164150308307,2.0,39.0,2.0,9.0,0.6917960088691796,0.5006073749147752,0.2038977179351388,
kc2,SVM,Quantile Transform + Scaling,1,True,0.05619310000111,0.0105063999999401,0.5979146957397461,0.1171236038208007,42.0,361.0,12.0,54.0,0.8423955540661304,0.6631972323888292,0.5123611102361219,4.0,38.0,4.0,7.0,0.7402597402597403,0.475010021407432,0.3040531079405248,
kc2,SVM,Quantile Transform + Scaling,2,True,0.030366300001333,0.0147634999993897,,,40.0,357.0,16.0,56.0,0.8533428284182306,0.6587112997811523,0.4650791351587194,4.0,41.0,1.0,7.0,0.8138528138528138,0.678875005312593,0.4714906054773425,
kc2,SVM,Quantile Transform + Scaling,3,True,0.0289854999991803,0.0094501000003219,,,41.0,360.0,13.0,56.0,0.8403996572786822,0.6407532400567361,0.4921933568956434,6.0,40.0,2.0,4.0,0.6583333333333333,0.646439180120791,0.6033815244679472,
kc2,SVM,Quantile Transform + Scaling,4,True,0.0245971000003919,0.0140642999995179,,,38.0,360.0,13.0,59.0,0.849783035294768,0.6588607216712512,0.4644027346777097,5.0,41.0,1.0,5.0,0.9452380952380952,0.824949494949495,0.5874228140418678,
kc2,SVM,Quantile Transform + Scaling,5,True,0.0328005999999732,0.0113519000005908,,,38.0,357.0,16.0,59.0,0.8452364500704789,0.6601772282936111,0.4427355010502288,5.0,41.0,1.0,5.0,0.7928571428571428,0.6604982280592037,0.5874228140418678,
kc2,SVM,Quantile Transform + Scaling,6,True,0.0246563000000605,0.0137845000008383,,,43.0,359.0,15.0,53.0,0.8612410873440286,0.6803506095814364,0.4998807124204784,2.0,39.0,2.0,9.0,0.7605321507760532,0.5189355992912589,0.2038977179351388,
kc2,SVM,Quantile Transform + Scaling,7,True,0.0325692999995226,0.0084644999988086,,,37.0,362.0,12.0,59.0,0.8536931818181818,0.6750816079203199,0.4661376705401159,3.0,40.0,1.0,8.0,0.8425720620842572,0.6586120614253607,0.3806090734789258,
kc2,SVM,Quantile Transform + Scaling,8,True,0.033161100000143,0.0088358000011794,,,35.0,360.0,14.0,61.0,0.8497242647058824,0.6527700068480641,0.4315980670159389,6.0,41.0,0.0,5.0,0.8558758314855877,0.8209246921909261,0.6972560561982508,
kc2,SVM,Quantile Transform + Scaling,9,True,0.0262966999998752,0.0083923000001959,,,42.0,361.0,13.0,54.0,0.8430536987522281,0.6840537141631942,0.5051164150308307,3.0,39.0,2.0,8.0,0.7516629711751663,0.5029484082261536,0.3102409857909147,
kc2,SVM,Quantile Transform + Scaling,10,True,0.0286556999999447,0.0086775999989185,,,41.0,360.0,14.0,55.0,0.8614081996434937,0.6721656689767944,0.4886983849433833,3.0,39.0,2.0,8.0,0.6762749445676275,0.4716402061990297,0.3102409857909147,
kc2,SVM,Uniform Binning,1,True,0.0266766999993706,0.0046883000013622,0.5985031127929688,0.038675308227539,30.0,364.0,9.0,66.0,0.7949759830205541,0.5844586174236309,0.4213815894729218,3.0,40.0,2.0,8.0,0.7435064935064934,0.5380165289256198,0.3123249870677937,
kc2,SVM,Uniform Binning,2,True,0.0125686000010318,0.0049254000005021,,,36.0,360.0,13.0,60.0,0.7201742627345845,0.5184728925615477,0.4486777885600608,4.0,41.0,1.0,7.0,0.6125541125541125,0.4885553668641904,0.4714906054773425,
kc2,SVM,Uniform Binning,3,True,0.0144244999992224,0.0050436000001354,,,32.0,365.0,8.0,65.0,0.7006578038196845,0.4941469710769456,0.4473626147542245,5.0,38.0,4.0,5.0,0.7726190476190475,0.424073704073704,0.4216662034177184,
kc2,SVM,Uniform Binning,4,True,0.0109415000006265,0.0050982000011572,,,37.0,361.0,12.0,60.0,0.6505624499046461,0.5360159474466486,0.4625563150316772,4.0,39.0,3.0,6.0,0.6083333333333334,0.4811849957374254,0.3794016054674684,
kc2,SVM,Uniform Binning,5,True,0.0145900999996229,0.0032959999989543,,,35.0,362.0,11.0,62.0,0.7902352063237611,0.5660854656048419,0.4512784625155068,2.0,41.0,1.0,8.0,0.7857142857142858,0.5131313131313131,0.2978162611900486,
kc2,SVM,Uniform Binning,6,True,0.0106052999999519,0.0046985000008135,,,36.0,364.0,10.0,60.0,0.5938753342245989,0.4977866124207095,0.4725151126098308,4.0,38.0,3.0,7.0,0.6751662971175165,0.4502317247969423,0.3475583668361243,
kc2,SVM,Uniform Binning,7,True,0.0144706999999471,0.0032709999995859,,,36.0,362.0,12.0,60.0,0.5889455213903745,0.4883684854964711,0.456541587927055,4.0,39.0,2.0,7.0,0.4467849223946785,0.4012820512820513,0.4024811381306976,
kc2,SVM,Uniform Binning,8,True,0.0122741999985009,0.0030989999995654,,,30.0,367.0,7.0,66.0,0.7340825534759358,0.5355529458669919,0.4397986513862031,2.0,41.0,0.0,9.0,0.8015521064301552,0.6781469781469782,0.3861229196653691,
kc2,SVM,Uniform Binning,9,True,0.0140043999999761,0.0030377000002772,,,33.0,366.0,8.0,63.0,0.7459753787878787,0.551932556702254,0.4605655882345267,2.0,40.0,1.0,9.0,0.7228381374722838,0.4590909090909091,0.2757473899694258,
kc2,SVM,Uniform Binning,10,True,0.0102855000004637,0.0041765999994822,,,46.0,360.0,14.0,50.0,0.7785901292335116,0.6635715598899427,0.5336594592486625,4.0,39.0,2.0,7.0,0.5776053215077604,0.3438022473085586,0.4024811381306976,
kc2,SVM,Uniform Binning + Scaling,1,True,0.0300642999991396,0.0053625000000465,0.5979204177856445,0.0385169982910156,27.0,365.0,8.0,69.0,0.7978524352100089,0.5770112215536698,0.3988908750628716,3.0,40.0,2.0,8.0,0.7543290043290043,0.4636363636363637,0.3123249870677937,
kc2,SVM,Uniform Binning + Scaling,2,True,0.0108525000014196,0.0049552999989828,,,31.0,363.0,10.0,65.0,0.6263963360142984,0.5076017971258171,0.4229849508425654,4.0,41.0,1.0,7.0,0.6688311688311688,0.5310457516339869,0.4714906054773425,
kc2,SVM,Uniform Binning + Scaling,3,True,0.0149362000011024,0.0052404999987629,,,31.0,366.0,7.0,66.0,0.8200298499212294,0.5838250825350589,0.4465957423236324,5.0,38.0,4.0,5.0,0.8035714285714286,0.5693317793317793,0.4216662034177184,
kc2,SVM,Uniform Binning + Scaling,4,True,0.0103168999994522,0.0051447999994707,,,36.0,360.0,13.0,61.0,0.6497885630579586,0.5211814880715525,0.4453527486737688,4.0,39.0,3.0,6.0,0.6083333333333334,0.5011849957374255,0.3794016054674684,
kc2,SVM,Uniform Binning + Scaling,5,True,0.0150323999987449,0.0033898000001499,,,27.0,365.0,8.0,70.0,0.6896851938862939,0.5032823178823067,0.3960321654243997,2.0,41.0,1.0,8.0,0.5238095238095238,0.3739593739593739,0.2978162611900486,
kc2,SVM,Uniform Binning + Scaling,6,True,0.0114991999998892,0.0055914000004122,,,27.0,368.0,6.0,69.0,0.8318989527629235,0.5959388704710097,0.4184649337157016,2.0,39.0,2.0,9.0,0.7283813747228381,0.4832727332727333,0.2038977179351388,
kc2,SVM,Uniform Binning + Scaling,7,True,0.0142581999989488,0.0052223999991838,,,26.0,368.0,6.0,70.0,0.6079963235294118,0.4736782898479636,0.4077957486888839,3.0,39.0,2.0,8.0,0.5399113082039911,0.418840579710145,0.3102409857909147,
kc2,SVM,Uniform Binning + Scaling,8,True,0.0107721000003948,0.0049896000000444,,,25.0,370.0,4.0,71.0,0.7348345588235293,0.5291367660158869,0.4184167128150871,2.0,41.0,0.0,9.0,0.7904656319290466,0.6555984555984556,0.3861229196653691,
kc2,SVM,Uniform Binning + Scaling,9,True,0.0140847000002395,0.0032363999998779,,,32.0,365.0,9.0,64.0,0.8188084893048128,0.5896467818689543,0.4418628211297896,2.0,40.0,1.0,9.0,0.8713968957871397,0.6132575757575758,0.2757473899694258,
kc2,SVM,Uniform Binning + Scaling,10,True,0.01164990000143,0.0033691999997245,,,46.0,359.0,15.0,50.0,0.8215658422459893,0.6750212612636514,0.5267062078589078,4.0,39.0,2.0,7.0,0.6773835920177382,0.3701079622132253,0.4024811381306976,
kc2,SVM,Quantile Binning,1,True,0.0326600999997026,0.0047484000006079,0.5965070724487305,0.0371055603027343,59.0,341.0,32.0,37.0,0.8283204870420018,0.6609220923685961,0.5395214067034179,5.0,35.0,7.0,6.0,0.591991341991342,0.4690404709988553,0.2789639615528896,
kc2,SVM,Quantile Binning,2,True,0.0153984999997192,0.0044321000004856,,,54.0,341.0,32.0,42.0,0.8454116398570153,0.6472930249910404,0.4970440462910138,8.0,37.0,5.0,3.0,0.8517316017316018,0.6881542699724519,0.5733022685944049,
kc2,SVM,Quantile Binning,3,True,0.0191670000003796,0.0051238999985798,,,55.0,342.0,31.0,42.0,0.8349548105359166,0.6448095463095996,0.5065022945058961,6.0,38.0,4.0,4.0,0.7845238095238095,0.6145588235294118,0.5047619047619047,
kc2,SVM,Quantile Binning,4,True,0.0154328999997233,0.0049256999991484,,,55.0,341.0,32.0,42.0,0.8182609657002293,0.6337487486002163,0.5014462861864485,6.0,39.0,3.0,4.0,0.9357142857142856,0.7617748917748918,0.5506464538749029,
kc2,SVM,Quantile Binning,5,True,0.0196503999995911,0.0032639000000926,,,55.0,340.0,33.0,42.0,0.8128161189574639,0.6249805555931197,0.4964598281502624,8.0,38.0,4.0,2.0,0.8797619047619049,0.807908163265306,0.6592443967173135,
kc2,SVM,Quantile Binning,6,True,0.0152660000003379,0.0031182000002445,,,55.0,342.0,32.0,41.0,0.8301721256684491,0.6539321501775646,0.5058921975602482,5.0,36.0,5.0,6.0,0.7161862527716186,0.4484366936798226,0.344650047684635,
kc2,SVM,Quantile Binning,7,True,0.0155499000011332,0.0049280999992333,,,57.0,342.0,32.0,39.0,0.831216577540107,0.644654331252747,0.5229242253797276,5.0,39.0,2.0,6.0,0.7915742793791574,0.68241341991342,0.485520466648937,
kc2,SVM,Quantile Binning,8,True,0.0152047000010497,0.0042090999995707,,,54.0,340.0,34.0,42.0,0.8150345365418896,0.6192338181808393,0.487375646911112,6.0,39.0,2.0,5.0,0.9600886917960088,0.870823494687131,0.5621968600174005,
kc2,SVM,Quantile Binning,9,True,0.0149309000007633,0.003375699998287,,,54.0,345.0,29.0,42.0,0.8322192513368984,0.6611513912226574,0.5127228966731351,6.0,37.0,4.0,5.0,0.7339246119733925,0.5320912392681012,0.4641287308819752,
kc2,SVM,Quantile Binning,10,True,0.0131070999996154,0.0046017999993637,,,57.0,345.0,29.0,39.0,0.8518827985739752,0.6663088646956028,0.5382485930284495,4.0,39.0,2.0,7.0,0.508869179600887,0.4305899419729206,0.4024811381306976,
kc2,SVM,Quantile Binning + Scaling,1,True,0.0363447999989148,0.0052600000017264,0.5979146957397461,0.0382022857666015,59.0,343.0,30.0,37.0,0.8416415326184092,0.6742138037583957,0.5496294866564259,5.0,35.0,7.0,6.0,0.5097402597402597,0.443913285875165,0.2789639615528896,
kc2,SVM,Quantile Binning + Scaling,2,True,0.0185326999999233,0.0045895000002929,,,51.0,351.0,22.0,45.0,0.8663566800714924,0.6717757398212449,0.525618005684673,8.0,37.0,5.0,3.0,0.8560606060606061,0.7160458103041836,0.5733022685944049,
kc2,SVM,Quantile Binning + Scaling,3,True,0.0153754000002663,0.0052042999996047,,,53.0,349.0,24.0,44.0,0.8651363975567288,0.6744831528241978,0.527095685416664,6.0,39.0,3.0,4.0,0.8511904761904763,0.6584615384615384,0.5506464538749029,
kc2,SVM,Quantile Binning + Scaling,4,True,0.0138017000008403,0.0046842000010656,,,45.0,353.0,20.0,52.0,0.8339045355296979,0.6525413976270964,0.4810117983529803,5.0,40.0,2.0,5.0,0.9428571428571428,0.7714525670408023,0.5223645292668042,
kc2,SVM,Quantile Binning + Scaling,5,True,0.0192475000003469,0.0050950000004377,,,48.0,351.0,22.0,49.0,0.8544954534147757,0.6627537407767078,0.4954643309905226,7.0,40.0,2.0,3.0,0.9488095238095238,0.7897254053136407,0.6796267043320874,
kc2,SVM,Quantile Binning + Scaling,6,True,0.015126300000702,0.0049513000012666,,,55.0,348.0,26.0,41.0,0.8608929367201426,0.6843485848411429,0.5373602659388863,3.0,38.0,3.0,8.0,0.6940133037694013,0.4544344544344544,0.255093679096921,
kc2,SVM,Quantile Binning + Scaling,7,True,0.0193429000009928,0.0053023000000393,,,47.0,355.0,19.0,49.0,0.8544173351158646,0.6722594987723637,0.5091629255441084,4.0,39.0,2.0,7.0,0.713968957871397,0.6147158866503476,0.4024811381306976,
kc2,SVM,Quantile Binning + Scaling,8,True,0.0196833999998489,0.0050407999988237,,,42.0,352.0,22.0,54.0,0.8446691176470589,0.6428975627454074,0.4451298662569848,5.0,41.0,0.0,6.0,0.8137472283813748,0.7739080435807323,0.6296970503676983,
kc2,SVM,Quantile Binning + Scaling,9,True,0.0186720999990939,0.0044573999985004,,,47.0,356.0,18.0,49.0,0.8579545454545454,0.6923088269662416,0.5155534043844895,2.0,38.0,3.0,9.0,0.7804878048780487,0.4946208930700909,0.150512953502523,
kc2,SVM,Quantile Binning + Scaling,10,True,0.0185370999988663,0.0043299999997543,,,55.0,353.0,21.0,41.0,0.8605447860962567,0.6820952169896949,0.5658629086287054,3.0,39.0,2.0,8.0,0.5532150776053215,0.451415320404589,0.3102409857909147,
kc2,SVM,SMOTE,1,True,0.0564713000003394,0.0049151000002893,0.5994882583618164,0.1060380935668945,53.0,337.0,36.0,43.0,0.838178619302949,0.6082449776743808,0.4687669689876235,4.0,35.0,7.0,7.0,0.8311688311688312,0.5971280653836436,0.1969696969696969,
kc2,SVM,SMOTE,2,True,0.0251957000000402,0.0065094999990833,,,46.0,339.0,34.0,50.0,0.8422838471849865,0.5895102434984699,0.416214751044264,7.0,38.0,4.0,4.0,0.8030303030303031,0.679073902288188,0.5411255411255411,
kc2,SVM,SMOTE,3,True,0.0305633999996643,0.0061961999999766,,,46.0,341.0,32.0,51.0,0.8363091125176197,0.5984527570882214,0.4225414626452622,6.0,38.0,4.0,4.0,0.8511904761904762,0.6665919701213819,0.5047619047619047,
kc2,SVM,SMOTE,4,True,0.025996500000474,0.0040806999986671,,,52.0,335.0,38.0,45.0,0.83007655952019,0.5899661843498148,0.4466042472874847,4.0,37.0,5.0,6.0,0.8857142857142858,0.6800240987083092,0.2926859529605339,
kc2,SVM,SMOTE,5,True,0.0300041000009514,0.0053081999994901,,,46.0,337.0,36.0,51.0,0.8257510848235261,0.5873113631117248,0.4027896888391059,8.0,39.0,3.0,2.0,0.9333333333333332,0.7356132756132756,0.7030860972766555,
kc2,SVM,SMOTE,6,True,0.0270251000001735,0.0064478999993298,,,50.0,341.0,33.0,46.0,0.8490140374331551,0.6148823961262301,0.4573634293089326,4.0,36.0,5.0,7.0,0.7161862527716186,0.5190136861189493,0.2609052057380721,
kc2,SVM,SMOTE,7,True,0.0280044999999518,0.0061633000004803,,,52.0,337.0,37.0,44.0,0.826815953654189,0.5800673681504098,0.4555740154903074,4.0,39.0,2.0,7.0,0.9246119733924612,0.755526663660635,0.4024811381306976,
kc2,SVM,SMOTE,8,True,0.0325341999996453,0.0049634000006335,,,51.0,336.0,38.0,45.0,0.8316761363636365,0.584169554882004,0.4421039735124234,6.0,38.0,3.0,5.0,0.8713968957871396,0.7237280900917263,0.5098422827725629,
kc2,SVM,SMOTE,9,True,0.0264489999990473,0.0041155999988404,,,47.0,344.0,30.0,49.0,0.8342803030303031,0.6238490927961837,0.4459079215440001,5.0,38.0,3.0,6.0,0.8691796008869179,0.5571588161509109,0.4316868746562183,
kc2,SVM,SMOTE,10,True,0.0307716000006621,0.0037820000015926,,,57.0,332.0,42.0,39.0,0.8524955436720143,0.5954323300803193,0.4760126990169184,4.0,39.0,2.0,7.0,0.6674057649667405,0.4086050313323041,0.4024811381306976,
kc2,SVM,SMOTE + Scaling,1,True,0.0463061999998899,0.0052374000006238,0.6023855209350586,0.0893688201904296,76.0,304.0,69.0,20.0,0.8552976988382485,0.6173337439818306,0.5296552183663633,8.0,33.0,9.0,3.0,0.8138528138528138,0.4360548542366724,0.4457092498719779,
kc2,SVM,SMOTE + Scaling,2,True,0.0247378000003664,0.0062723999999434,,,77.0,289.0,84.0,19.0,0.8607992627345846,0.6177425471209667,0.4902176241595345,9.0,29.0,13.0,2.0,0.748917748917749,0.4168803418803419,0.4186534622553655,
kc2,SVM,SMOTE + Scaling,3,True,0.0266578999999183,0.0039699000008113,,,79.0,289.0,84.0,18.0,0.8494375500953539,0.6034929140175055,0.5010297991092882,7.0,34.0,8.0,3.0,0.8369047619047618,0.5148475398475398,0.4432437664141893,
kc2,SVM,SMOTE + Scaling,4,True,0.028549099999509,0.0062025999995967,,,76.0,298.0,75.0,21.0,0.8440341615765179,0.6015369943569933,0.5047801506844691,9.0,32.0,10.0,1.0,0.8952380952380953,0.5471336996336997,0.5417343578994654,
kc2,SVM,SMOTE + Scaling,5,True,0.027202600000237,0.0039476000001741,,,74.0,296.0,77.0,23.0,0.8382161908183853,0.5853949220153141,0.4822635018141895,9.0,36.0,6.0,1.0,0.9595238095238096,0.8882828282828282,0.658651951961272,
kc2,SVM,SMOTE + Scaling,6,True,0.0275204999998095,0.0059123000010004,,,80.0,288.0,86.0,16.0,0.8701537433155082,0.6245928945508886,0.5089514940112898,7.0,30.0,11.0,4.0,0.6674057649667405,0.5200973629545058,0.3159687310543581,
kc2,SVM,SMOTE + Scaling,7,True,0.026728799999546,0.0060728999997081,,,75.0,297.0,77.0,21.0,0.8488469251336899,0.6071620979247782,0.4958856051241613,10.0,29.0,12.0,1.0,0.8802660753880266,0.6519601384690898,0.5095473616264825,
kc2,SVM,SMOTE + Scaling,8,True,0.0286581000000296,0.0060909000003448,,,77.0,284.0,90.0,19.0,0.8379985516934048,0.558780124597037,0.4729295745977412,10.0,32.0,9.0,1.0,0.9113082039911308,0.7997335997335997,0.5848417226746857,
kc2,SVM,SMOTE + Scaling,9,True,0.0224183999998786,0.0044404000000213,,,77.0,290.0,84.0,19.0,0.8452261586452764,0.5949960396831419,0.490590912042243,9.0,35.0,6.0,2.0,0.8780487804878049,0.7067064276303407,0.6056306778953905,
kc2,SVM,SMOTE + Scaling,10,True,0.0208887999997386,0.0060368000013113,,,81.0,302.0,72.0,15.0,0.8724376114081998,0.6529296467812169,0.5603184100244244,4.0,33.0,8.0,7.0,0.6341463414634146,0.3364269137606733,0.1633445702576861,
kc2,SVM,Select Percentile (MI),1,True,0.129542599999695,0.0042307000003347,0.6056203842163086,0.0203237533569335,27.0,366.0,7.0,69.0,0.8407199508489722,0.6397190229643712,0.408420497662636,4.0,41.0,1.0,7.0,0.8376623376623377,0.5352282793459264,0.4714906054773425,
kc2,SVM,Select Percentile (MI),2,True,0.0639289999999164,0.0041593000005377,,,34.0,358.0,15.0,62.0,0.7754831322609472,0.575624192520621,0.4141244416249757,4.0,40.0,2.0,7.0,0.8722943722943723,0.7074724517906337,0.4044895572319194,
kc2,SVM,Select Percentile (MI),3,True,0.0594896000002336,0.0045050999997329,,,27.0,367.0,6.0,70.0,0.8368618888366823,0.5989684760330494,0.4154152878982642,4.0,40.0,2.0,6.0,0.8559523809523809,0.7049253034547153,0.4346928823909822,
kc2,SVM,Select Percentile (MI),4,True,0.0641324999996868,0.0047281000006478,,,35.0,357.0,16.0,62.0,0.7864625079461596,0.6123091579436244,0.4136935380622392,5.0,41.0,1.0,5.0,0.8761904761904763,0.782121212121212,0.5874228140418678,
kc2,SVM,Select Percentile (MI),5,True,0.0643999999992956,0.0047299000016209,,,31.0,361.0,12.0,66.0,0.7584229291617146,0.5642054385013815,0.4034624578460545,3.0,41.0,1.0,7.0,0.8023809523809525,0.6295089189770041,0.408491223118783,
kc2,SVM,Select Percentile (MI),6,True,0.0651276000007783,0.0045098999999027,,,36.0,358.0,16.0,60.0,0.7939505347593583,0.6051879047084293,0.4269788863130442,2.0,39.0,2.0,9.0,0.7161862527716186,0.460099370326643,0.2038977179351388,
kc2,SVM,Select Percentile (MI),7,True,0.0633084999990387,0.0043163999998796,,,24.0,368.0,6.0,72.0,0.8290162655971479,0.6046017163561558,0.3858521307396206,3.0,41.0,0.0,8.0,0.9246119733924612,0.7586802086802087,0.4777032248766109,
kc2,SVM,Select Percentile (MI),8,True,0.0628426000002946,0.0037819999997736,,,33.0,359.0,15.0,63.0,0.757589683600713,0.5731631609463205,0.404257341746325,7.0,40.0,1.0,4.0,0.9623059866962306,0.8814878303514668,0.6927068453785828,
kc2,SVM,Select Percentile (MI),9,True,0.0646347000001696,0.0033493999999336,,,27.0,368.0,6.0,69.0,0.8354500891265597,0.6369747298585328,0.4184649337157016,1.0,40.0,1.0,10.0,0.8691796008869179,0.5571588161509109,0.1412644828044033,
kc2,SVM,Select Percentile (MI),10,True,0.0596201999996992,0.0035557999999582,,,30.0,367.0,7.0,66.0,0.823278743315508,0.6124382881629045,0.4397986513862031,2.0,40.0,1.0,9.0,0.5587583148558759,0.386198011095158,0.2757473899694258,
kc2,SVM,Select Percentile (MI) + Scaling,1,True,0.1393982999998115,0.0046605999996245,0.6082782745361328,0.0201272964477539,36.0,361.0,12.0,60.0,0.8141895665773011,0.6600706012748606,0.4563574878102067,4.0,37.0,5.0,7.0,0.6818181818181819,0.4690656547260321,0.2641860385714604,
kc2,SVM,Select Percentile (MI) + Scaling,2,True,0.0647751999986212,0.0048626000007061,,,35.0,358.0,15.0,61.0,0.8174569928507597,0.6611714218126374,0.4240696268230887,4.0,39.0,3.0,7.0,0.8116883116883117,0.6600747737111373,0.3500135398803026,
kc2,SVM,Select Percentile (MI) + Scaling,3,True,0.1132440000001224,0.003001299999596,,,37.0,357.0,16.0,60.0,0.8010696221773859,0.6492682365751711,0.4331660285291769,5.0,40.0,2.0,5.0,0.6583333333333333,0.5563759590792838,0.5223645292668042,
kc2,SVM,Select Percentile (MI) + Scaling,4,True,0.0627695999992283,0.0049122000000352,,,36.0,358.0,15.0,61.0,0.7882037533512065,0.6432750727779963,0.4305966036007293,5.0,41.0,1.0,5.0,0.8880952380952382,0.72713996529786,0.5874228140418678,
kc2,SVM,Select Percentile (MI) + Scaling,5,True,0.065820399999211,0.0043961999999737,,,35.0,360.0,13.0,62.0,0.7691744285674802,0.6213207734670059,0.4356562975055609,4.0,41.0,1.0,6.0,0.8761904761904762,0.7540543735224585,0.502919541122592,
kc2,SVM,Select Percentile (MI) + Scaling,6,True,0.055898900000102,0.0048495000010007,,,38.0,359.0,15.0,58.0,0.8204935383244206,0.661531986141007,0.453400014792962,2.0,40.0,1.0,9.0,0.7361419068736141,0.4960644681647816,0.2757473899694258,
kc2,SVM,Select Percentile (MI) + Scaling,7,True,0.0540678999986994,0.0043131999991601,,,36.0,360.0,14.0,60.0,0.803030303030303,0.6297849231062019,0.4413890498797009,4.0,40.0,1.0,7.0,0.7937915742793792,0.6991174734356553,0.4699690180793065,
kc2,SVM,Select Percentile (MI) + Scaling,8,True,0.0601220999997167,0.00383630000033,,,32.0,364.0,10.0,64.0,0.7901208778966132,0.6016980861969816,0.4333017804487971,6.0,41.0,0.0,5.0,0.8891352549889135,0.8598219961856326,0.6972560561982508,
kc2,SVM,Select Percentile (MI) + Scaling,9,True,0.0497515999995812,0.0046546999983547,,,37.0,367.0,7.0,59.0,0.7859848484848484,0.6450845747703652,0.5075178194290332,2.0,39.0,2.0,9.0,0.7405764966740577,0.5339980187231773,0.2038977179351388,
kc2,SVM,Select Percentile (MI) + Scaling,10,True,0.0464181999996071,0.0031562999993184,,,38.0,363.0,11.0,58.0,0.8170120320855615,0.6658872373527506,0.4834074723022044,2.0,39.0,2.0,9.0,0.656319290465632,0.4444952136599733,0.2038977179351388,
kc2,SVM,Random Undersampling,1,True,0.0285234000002674,0.0039412999994965,0.596440315246582,0.0323476791381835,39.0,359.0,14.0,57.0,0.8397983690795354,0.6289449810801913,0.4698919346539518,4.0,37.0,5.0,7.0,0.8333333333333334,0.5309664492220273,0.2641860385714604,
kc2,SVM,Random Undersampling,2,True,0.0093373999989125,0.0042775999991135,,,37.0,357.0,16.0,59.0,0.8430657953529938,0.5987114158029803,0.4365087160895796,5.0,39.0,3.0,6.0,0.8030303030303031,0.679073902288188,0.4340112911731685,
kc2,SVM,Random Undersampling,3,True,0.0121810999989975,0.0047192000001814,,,37.0,356.0,17.0,60.0,0.836585500677151,0.6025094831885852,0.4262495491017573,6.0,39.0,3.0,4.0,0.8535714285714285,0.6799253034547151,0.5506464538749029,
kc2,SVM,Random Undersampling,4,True,0.0085808999992877,0.0046951999993325,,,34.0,355.0,18.0,63.0,0.830712252287112,0.600300992319426,0.389967492372738,5.0,41.0,1.0,5.0,0.9023809523809524,0.7545695532537637,0.5874228140418678,
kc2,SVM,Random Undersampling,5,True,0.0127310999996552,0.0031089999993128,,,35.0,357.0,16.0,62.0,0.8266908045659325,0.5948962951336416,0.4136935380622392,4.0,40.0,2.0,6.0,0.9333333333333332,0.7356132756132756,0.4346928823909822,
kc2,SVM,Random Undersampling,6,True,0.0099654000005102,0.0029783999998471,,,39.0,357.0,17.0,57.0,0.8499888591800357,0.6229921082119986,0.4489916775304686,3.0,39.0,2.0,8.0,0.7161862527716186,0.5190136861189493,0.3102409857909147,
kc2,SVM,Random Undersampling,7,True,0.0122570999992603,0.0029835000004823,,,36.0,355.0,19.0,60.0,0.8280135918003564,0.5913570972941238,0.4066082345061459,3.0,41.0,0.0,8.0,0.9246119733924612,0.755526663660635,0.4777032248766109,
kc2,SVM,Random Undersampling,8,True,0.0111121999998431,0.0042837999990297,,,36.0,356.0,18.0,60.0,0.8331801470588235,0.5966136487063141,0.4132426501041199,6.0,40.0,1.0,5.0,0.8736141906873613,0.7241362533570325,0.6234825664617498,
kc2,SVM,Random Undersampling,9,True,0.0112819000005401,0.002936499999123,,,36.0,358.0,16.0,60.0,0.8348373440285206,0.6222477690008009,0.4269788863130442,2.0,39.0,2.0,9.0,0.8691796008869179,0.5571588161509109,0.2038977179351388,
kc2,SVM,Random Undersampling,10,True,0.0104267999995499,0.0040602999997645,,,47.0,347.0,27.0,49.0,0.8548629679144385,0.6235276208096774,0.4620094489918407,4.0,39.0,2.0,7.0,0.6696230598669624,0.4222413949686677,0.4024811381306976,
kc2,SVM,Random Undersampling + Scaling,1,True,0.0317102999997587,0.004403099999763,0.5979146957397461,0.0257167816162109,74.0,295.0,78.0,22.0,0.8476737042001788,0.624474396291052,0.4842359050347459,9.0,32.0,10.0,2.0,0.8333333333333334,0.5677042255989625,0.4905661155442039,
kc2,SVM,Random Undersampling + Scaling,2,True,0.0094576999999844,0.0029033999999228,,,79.0,289.0,84.0,17.0,0.8535383154602323,0.6138539667024261,0.506442452945675,9.0,27.0,15.0,2.0,0.7575757575757576,0.4605540701128937,0.3756245731753054,
kc2,SVM,Random Undersampling + Scaling,3,True,0.0112881000004563,0.0045386000001599,,,74.0,302.0,71.0,23.0,0.8427765954506508,0.6171199751433128,0.5016709727560396,7.0,34.0,8.0,3.0,0.8559523809523809,0.5850086188321483,0.4432437664141893,
kc2,SVM,Random Undersampling + Scaling,4,True,0.0110865000006015,0.004505799999606,,,73.0,298.0,75.0,24.0,0.8393355628644867,0.6077639900680879,0.4805414907162405,9.0,32.0,10.0,1.0,0.9190476190476192,0.6804437229437229,0.5417343578994654,
