Dataset,Model,Preprocessor,Perspective,Fold,Converged,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_PR_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_PR_AUC,Test_MCC,Error_Log
kr-vs-kp,GNB,MinMax Scaling,Equality,2,,0.0521010999800637,0.0118823000229895,,,460,1464,38,914,0.9200037989134332,0.899758646621738,0.4085577250892669,46,162,5,107,0.918829008649368,0.8886498514993955,0.3694473847762954,
kr-vs-kp,GNB,MinMax Scaling,Equality,3,,0.0581132000079378,0.0111058000475168,,,427,1473,29,947,0.919929661954851,0.8954266156877393,0.3985868538742951,44,164,3,109,0.924699620367109,0.90809950966235,0.3804713691833466,
kr-vs-kp,GNB,MinMax Scaling,Equality,4,,0.0552552000153809,0.0107701000524684,,,421,1462,40,953,0.9205901108081024,0.897244891458403,0.3809130726736532,52,163,4,101,0.9337012250009784,0.9203391107319988,0.4153184507492301,
kr-vs-kp,GNB,MinMax Scaling,Equality,5,,0.0548100000014528,0.009127700002864,,,444,1461,41,930,0.9184505569478444,0.8923938023205459,0.394670886135635,60,163,4,93,0.9266173535282376,0.913359259386734,0.4598152683572412,
kr-vs-kp,GNB,MinMax Scaling,Equality,6,,0.0550550000043585,0.0069819999625906,,,412,1464,38,962,0.9170039171449228,0.8939398279722944,0.377490285812621,54,161,6,99,0.9230167116746898,0.9024368457379376,0.4057128551760744,
kr-vs-kp,GNB,MinMax Scaling,Equality,7,,0.0519941000966355,0.0067498999414965,,,433,1467,35,942,0.9215056288584916,0.8976334348050902,0.3946777798996075,42,162,5,110,0.8912306965017335,0.8468789596615434,0.3471718201623368,
kr-vs-kp,GNB,MinMax Scaling,Equality,8,,0.0595494000008329,0.0074423999758437,,,417,1463,39,958,0.921686478634548,0.8994338567335757,0.3792869292214749,41,162,5,111,0.8829183737787583,0.848352258040769,0.3409282842362188,
kr-vs-kp,GNB,MinMax Scaling,Equality,9,,0.0490224999375641,0.0102336999261751,,,430,1465,37,945,0.917735141024089,0.8986746427634534,0.3902588316226532,42,162,5,110,0.914000945477466,0.8909474150866419,0.3471718201623368,
kr-vs-kp,GNB,MinMax Scaling,Equality,10,,0.0599035999039188,0.0066358000040054,,,416,1467,36,958,0.9218622434897308,0.8987008960852546,0.3827028063604434,56,161,5,97,0.928537680132294,0.9050234260844114,0.4267027207651842,
kr-vs-kp,GNB,MinMax Scaling,Equity,1,,0.2458447999088093,0.0209204999264329,5.619841575622559,0.2925882339477539,1362,794,708,12,0.9562296365641542,0.9535114459254512,0.5782174204742625,152,95,72,1,0.943994364212751,0.9381654489566442,0.6129608581481226,
kr-vs-kp,GNB,MinMax Scaling,Equity,2,,0.3118823999539017,0.0266421000706031,,,1365,782,720,9,0.9626262508794678,0.9621363916543364,0.575076092348429,153,86,81,0,0.9707643536456498,0.9709440581171233,0.5802682078130923,
kr-vs-kp,GNB,MinMax Scaling,Equity,3,,0.3165595000609755,0.0257901999866589,,,1368,688,814,6,0.9382211394026788,0.9329257585347795,0.5296385431924729,152,65,102,1,0.9306876443192048,0.9238366499625162,0.4724515257632108,
kr-vs-kp,GNB,MinMax Scaling,Equity,4,,0.2643250999972224,0.0194829000392928,,,1373,674,828,1,0.9601647100324264,0.9612362001829085,0.5280212927663354,153,80,87,0,0.9745998199679076,0.9760485962070804,0.552620323148621,
kr-vs-kp,GNB,MinMax Scaling,Equity,5,,0.211991999996826,0.0169184000696986,,,1372,677,825,2,0.943756698976813,0.9405573254422972,0.5284359607987492,153,65,102,0,0.943289890806622,0.9393359866524796,0.4832524538289863,
