Dataset,Model,Preprocessor,Fold,Converged,Fit_Time_sec,Predict_Time_Test_sec,Peak_Memory_MB,Pipeline_Disk_Size_MB,Train_TP,Train_TN,Train_FP,Train_FN,Train_ROC_AUC,Train_PR_AUC,Train_MCC,Test_TP,Test_TN,Test_FP,Test_FN,Test_ROC_AUC,Test_PR_AUC,Test_MCC,Error_Log
climate-model-simulation-crashes,RandomForest,IQR Capping + Scaling,9,,0.2203817999998136,0.0298118999999132,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,3.0,0.835,0.7756410256410257,0.485642931178632,
climate-model-simulation-crashes,RandomForest,IQR Capping + Scaling,10,,0.2304070000009233,0.0240484999994805,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,3.0,0.895,0.4909090909090909,0.485642931178632,
climate-model-simulation-crashes,RandomForest,IQR Removal,1,,0.7419568999994226,0.0068458000005193,0.5391330718994141,0.4415111541748047,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,1.0,1.0,0.0,
climate-model-simulation-crashes,RandomForest,IQR Removal,2,,0.2286115999995672,0.0086886000008234,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.9122448979591836,0.6333333333333333,0.0,
climate-model-simulation-crashes,RandomForest,IQR Removal,3,,0.2409520000001066,0.0093013000005157,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.9918367346938776,0.9428571428571428,0.0,
climate-model-simulation-crashes,RandomForest,IQR Removal,4,,0.1980155000001104,0.0087097000014182,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.8530612244897959,0.598030303030303,0.0,
climate-model-simulation-crashes,RandomForest,IQR Removal,5,,0.2117849000005662,0.0085368999989441,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9346938775510204,0.6738461538461539,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,IQR Removal,6,,0.2357159000002866,0.0057883999998011,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9918367346938776,0.9428571428571428,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,IQR Removal,7,,0.1898699000012129,0.0068470999995042,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,0.0,50.0,0.0,4.0,0.7825,0.3972222222222222,0.0,
climate-model-simulation-crashes,RandomForest,IQR Removal,8,,0.2317483000006177,0.0074145999988104,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.9625,0.8269230769230769,0.0,
climate-model-simulation-crashes,RandomForest,IQR Removal,9,,0.2249735000004875,0.0080685000011726,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,3.0,0.835,0.7756410256410257,0.485642931178632,
climate-model-simulation-crashes,RandomForest,IQR Removal,10,,0.2275229999995645,0.0057823999995889,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,3.0,0.895,0.4909090909090909,0.485642931178632,
climate-model-simulation-crashes,RandomForest,IQR Removal + Scaling,1,,0.7507303000002139,0.0072965999988809,0.5404987335205078,0.4459514617919922,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,1.0,1.0,0.0,
climate-model-simulation-crashes,RandomForest,IQR Removal + Scaling,2,,0.2248192999995808,0.0059267999986332,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.9122448979591836,0.6333333333333333,0.0,
climate-model-simulation-crashes,RandomForest,IQR Removal + Scaling,3,,0.2389473000002908,0.0090923999996448,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.9918367346938776,0.9428571428571428,0.0,
climate-model-simulation-crashes,RandomForest,IQR Removal + Scaling,4,,0.2250629000009212,0.0066060000008292,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.8530612244897959,0.598030303030303,0.0,
climate-model-simulation-crashes,RandomForest,IQR Removal + Scaling,5,,0.2150618999985454,0.005863299998964,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9346938775510204,0.6738461538461539,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,IQR Removal + Scaling,6,,0.2311869999994087,0.0083260000010341,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9918367346938776,0.9428571428571428,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,IQR Removal + Scaling,7,,0.2268629000009241,0.009372100001201,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,0.0,50.0,0.0,4.0,0.7825,0.3972222222222222,0.0,
climate-model-simulation-crashes,RandomForest,IQR Removal + Scaling,8,,0.2277823000003991,0.0072901000003184,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.9625,0.8269230769230769,0.0,
climate-model-simulation-crashes,RandomForest,IQR Removal + Scaling,9,,0.20605710000018,0.006542499999341,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,3.0,0.835,0.7756410256410257,0.485642931178632,
climate-model-simulation-crashes,RandomForest,IQR Removal + Scaling,10,,0.2260289000005286,0.0060917000009794,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,3.0,0.895,0.4909090909090909,0.485642931178632,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson,1,,0.8177390000000742,0.0075432000012369,0.5391197204589844,0.4416275024414062,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,1.0,1.0,0.0,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson,2,,0.2526290999994671,0.0078891000011935,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.9102040816326532,0.6333333333333333,0.0,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson,3,,0.2653919000003952,0.0102344999995693,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.9918367346938776,0.9428571428571428,0.0,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson,4,,0.2224089999999705,0.0092864999987796,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.8530612244897959,0.598030303030303,0.0,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson,5,,0.2488984999999957,0.0097372000000177,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9346938775510204,0.6738461538461539,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson,6,,0.2572588000002724,0.0070553999994444,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9918367346938776,0.9428571428571428,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson,7,,0.2477023999999801,0.0096558999994158,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,0.0,50.0,0.0,4.0,0.7825000000000001,0.3972222222222222,0.0,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson,8,,0.2255912000000535,0.0095141000001603,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.9625,0.8269230769230769,0.0,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson,9,,0.2186419999998179,0.0096653000000515,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,3.0,0.835,0.7756410256410257,0.485642931178632,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson,10,,0.2393482999996194,0.0071138999992399,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,3.0,0.895,0.4909090909090909,0.485642931178632,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson + Scaling,1,,0.8090979999997217,0.0085951000000932,0.5404853820800781,0.446049690246582,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,1.0,1.0,0.0,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson + Scaling,2,,0.226101700000072,0.0067527999999583,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.9102040816326532,0.6333333333333333,0.0,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson + Scaling,3,,0.2601533999986714,0.0073855000009643,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.9918367346938776,0.9428571428571428,0.0,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson + Scaling,4,,0.2195952999991277,0.0094970999998622,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.8530612244897959,0.598030303030303,0.0,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson + Scaling,5,,0.2279699000009714,0.0086434999993798,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9346938775510204,0.6738461538461539,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson + Scaling,6,,0.2498631999987992,0.0084593999999924,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9918367346938776,0.9428571428571428,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson + Scaling,7,,0.2352955000005749,0.0104556999995111,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,0.0,50.0,0.0,4.0,0.7825000000000001,0.3972222222222222,0.0,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson + Scaling,8,,0.2177833000005193,0.0064036999992822,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.9625,0.8269230769230769,0.0,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson + Scaling,9,,0.2469618000013724,0.0064984999989974,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,3.0,0.835,0.7756410256410257,0.485642931178632,
climate-model-simulation-crashes,RandomForest,Yeo-Johnson + Scaling,10,,0.2330257999983587,0.0062837000004947,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,3.0,0.895,0.4909090909090909,0.485642931178632,
climate-model-simulation-crashes,RandomForest,Quantile Transform,1,,0.7157198999993852,0.0120238999988941,0.5390777587890625,0.5152835845947266,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,1.0,1.0,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Transform,2,,0.2094503000007535,0.0170184999988123,,,41.0,445.0,0.0,0.0,1.0,1.0000000000000002,1.0,0.0,49.0,0.0,5.0,0.9224489795918368,0.6445378151260504,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Transform,3,,0.1914238999997906,0.0157861999996384,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9918367346938776,0.9428571428571428,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Quantile Transform,4,,0.1878497999987303,0.0160216000003856,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.8693877551020408,0.6369565217391304,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Transform,5,,0.2325303999987227,0.011979799999608,,,41.0,445.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,49.0,0.0,4.0,0.9306122448979592,0.6538461538461539,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Quantile Transform,6,,0.1935579000000871,0.0106367999997019,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9918367346938776,0.9428571428571428,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Quantile Transform,7,,0.2119762000002083,0.0176967000006698,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.795,0.5638888888888889,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Transform,8,,0.2065238999985013,0.0162607000002026,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.965,0.8333333333333333,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Transform,9,,0.1935016000006726,0.0103909999997995,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.8325,0.7756410256410257,0.485642931178632,
climate-model-simulation-crashes,RandomForest,Quantile Transform,10,,0.2058107000011659,0.0159144999997806,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.885,0.4472222222222222,0.485642931178632,
climate-model-simulation-crashes,RandomForest,Quantile Transform + Scaling,1,,0.7165774000004603,0.0126025000008667,0.5404376983642578,0.5164957046508789,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,1.0,1.0,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Transform + Scaling,2,,0.2142781999991712,0.0168672999989212,,,41.0,445.0,0.0,0.0,1.0,1.0000000000000002,1.0,0.0,49.0,0.0,5.0,0.9224489795918368,0.6445378151260504,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Transform + Scaling,3,,0.2280835000001388,0.0133200999989639,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9918367346938776,0.9428571428571428,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Quantile Transform + Scaling,4,,0.2282553999993979,0.0147264000006543,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.8693877551020408,0.6369565217391304,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Transform + Scaling,5,,0.2225954999994428,0.018218600000182,,,41.0,445.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,49.0,0.0,4.0,0.9306122448979592,0.6538461538461539,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Quantile Transform + Scaling,6,,0.2098091000007116,0.0108185000008234,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9918367346938776,0.9428571428571428,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Quantile Transform + Scaling,7,,0.2116164999988541,0.0108715000005759,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.795,0.5638888888888889,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Transform + Scaling,8,,0.2122333999996044,0.0126571999990119,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.965,0.8333333333333333,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Transform + Scaling,9,,0.2230652999987796,0.0124695000013161,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.8325,0.7756410256410257,0.485642931178632,
climate-model-simulation-crashes,RandomForest,Quantile Transform + Scaling,10,,0.2066654000009293,0.0105652999991434,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.885,0.4472222222222222,0.485642931178632,
climate-model-simulation-crashes,RandomForest,Uniform Binning,1,,0.6318719999999303,0.007458600000973,0.539031982421875,0.6309995651245117,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,49.0,0.0,3.0,0.9816326530612244,0.9,0.6139406135149205,
climate-model-simulation-crashes,RandomForest,Uniform Binning,2,,0.1522800000002462,0.0094570999990537,,,41.0,445.0,0.0,0.0,1.0,1.0000000000000002,1.0,0.0,49.0,0.0,5.0,0.9408163265306124,0.519047619047619,0.0,
climate-model-simulation-crashes,RandomForest,Uniform Binning,3,,0.1511883000002853,0.0073861000000761,,,41.0,445.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,49.0,0.0,4.0,0.9877551020408164,0.925,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Uniform Binning,4,,0.153995799999393,0.0096032000001287,,,41.0,445.0,0.0,0.0,1.0,1.0000000000000002,1.0,0.0,48.0,1.0,5.0,0.9346938775510204,0.5047619047619047,-0.0438782226309965,
climate-model-simulation-crashes,RandomForest,Uniform Binning,5,,0.1599665999983699,0.008441899999525,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9285714285714284,0.7576190476190476,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Uniform Binning,6,,0.1457354000012856,0.0095247999997809,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,49.0,0.0,3.0,0.9857142857142858,0.885,0.6139406135149205,
climate-model-simulation-crashes,RandomForest,Uniform Binning,7,,0.140065699999468,0.0071122999997896,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.8199999999999998,0.5013157894736842,0.0,
climate-model-simulation-crashes,RandomForest,Uniform Binning,8,,0.1194248000010702,0.0096671999999671,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.9625,0.6488095238095238,0.0,
climate-model-simulation-crashes,RandomForest,Uniform Binning,9,,0.1601812999997491,0.0059973999996145,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.96,0.75,0.485642931178632,
climate-model-simulation-crashes,RandomForest,Uniform Binning,10,,0.1192050999998173,0.0079158999997162,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.785,0.5098484848484848,0.485642931178632,
climate-model-simulation-crashes,RandomForest,Uniform Binning + Scaling,1,,0.6643894000008004,0.0081179999997402,0.5404376983642578,0.6316690444946289,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9836734693877552,0.911111111111111,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Uniform Binning + Scaling,2,,0.1544390999988536,0.0061330999997153,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.9224489795918368,0.5207282913165265,0.0,
climate-model-simulation-crashes,RandomForest,Uniform Binning + Scaling,3,,0.1409980000007635,0.009395899998708,,,41.0,445.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,49.0,0.0,4.0,0.9836734693877552,0.911111111111111,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Uniform Binning + Scaling,4,,0.1307046000001719,0.0060535000011441,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,48.0,1.0,5.0,0.9306122448979592,0.5247619047619047,-0.0438782226309965,
climate-model-simulation-crashes,RandomForest,Uniform Binning + Scaling,5,,0.1435141000001749,0.0061786000005668,,,41.0,445.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,49.0,0.0,4.0,0.9306122448979592,0.7676190476190476,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Uniform Binning + Scaling,6,,0.154009900001256,0.0103579000005993,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,49.0,0.0,3.0,0.979591836734694,0.8711111111111112,0.6139406135149205,
climate-model-simulation-crashes,RandomForest,Uniform Binning + Scaling,7,,0.1572185000004538,0.0092853000005561,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.82,0.5013157894736842,0.0,
climate-model-simulation-crashes,RandomForest,Uniform Binning + Scaling,8,,0.1403709000005619,0.0062608000007458,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.9375,0.6071428571428571,0.0,
climate-model-simulation-crashes,RandomForest,Uniform Binning + Scaling,9,,0.1417768000010255,0.0071146000009321,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,3.0,0.9625,0.75,0.485642931178632,
climate-model-simulation-crashes,RandomForest,Uniform Binning + Scaling,10,,0.1239449000004242,0.0090006000009452,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,3.0,0.8075,0.5126262626262625,0.485642931178632,
climate-model-simulation-crashes,RandomForest,Quantile Binning,1,,0.6487080999995669,0.0075742999997601,0.5391197204589844,0.626744270324707,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9857142857142858,0.911111111111111,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Quantile Binning,2,,0.1550458000001526,0.0060070999988965,,,41.0,445.0,0.0,0.0,1.0,1.0000000000000002,1.0,0.0,49.0,0.0,5.0,0.963265306122449,0.5961904761904762,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Binning,3,,0.1528330000001005,0.0093371000002662,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9836734693877552,0.8999999999999999,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Quantile Binning,4,,0.1542761000000609,0.006684199999654,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,48.0,1.0,3.0,0.946938775510204,0.5842857142857143,0.4803460137413101,
climate-model-simulation-crashes,RandomForest,Quantile Binning,5,,0.156597099999999,0.0065746999989642,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9387755102040816,0.7421568627450981,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Quantile Binning,6,,0.1386910999990505,0.0094869999993534,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9755102040816328,0.8444444444444443,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Quantile Binning,7,,0.14471119999871,0.0068508999993355,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.8649999999999999,0.4956043956043956,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Binning,8,,0.1477837999991607,0.0069163999996817,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.99,0.9166666666666666,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Binning,9,,0.1503513000006933,0.0062816999998176,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,50.0,0.0,3.0,0.96,0.725,0.485642931178632,
climate-model-simulation-crashes,RandomForest,Quantile Binning,10,,0.152929400001085,0.0059255999985907,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.765,0.4253246753246753,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Binning + Scaling,1,,0.6853695999998308,0.0091649999994842,0.5403947830200195,0.6274137496948242,41.0,445.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,49.0,0.0,4.0,0.979591836734694,0.8999999999999999,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Quantile Binning + Scaling,2,,0.1658057999993616,0.0095055000001593,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,0.0,49.0,0.0,5.0,0.963265306122449,0.5961904761904762,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Binning + Scaling,3,,0.1602449999991222,0.0102626000007148,,,41.0,445.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,49.0,0.0,4.0,0.9693877551020408,0.8769230769230769,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Quantile Binning + Scaling,4,,0.1654592999984743,0.0085262000011425,,,41.0,445.0,0.0,0.0,1.0,1.0000000000000002,1.0,2.0,48.0,1.0,3.0,0.9387755102040816,0.5445421245421245,0.4803460137413101,
climate-model-simulation-crashes,RandomForest,Quantile Binning + Scaling,5,,0.1634659999999712,0.0099523000008048,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9428571428571428,0.7421568627450981,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Quantile Binning + Scaling,6,,0.1593410000004951,0.0099410000002535,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,0.0,4.0,0.9755102040816326,0.8444444444444444,0.4300065817837658,
climate-model-simulation-crashes,RandomForest,Quantile Binning + Scaling,7,,0.1637283999989449,0.0062746999992668,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.8675,0.5134615384615384,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Binning + Scaling,8,,0.1531761000005644,0.0098015000003215,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.99,0.9166666666666666,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Binning + Scaling,9,,0.1692087999999785,0.0062852999999449,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,0.0,50.0,0.0,4.0,0.955,0.725,0.0,
climate-model-simulation-crashes,RandomForest,Quantile Binning + Scaling,10,,0.1573784000011073,0.0062075000005279,,,42.0,444.0,0.0,0.0,1.0,1.0000000000000002,1.0,1.0,50.0,0.0,3.0,0.7725,0.3984555984555984,0.485642931178632,
climate-model-simulation-crashes,RandomForest,SMOTE,1,,0.7968383999996149,0.0073382000009587,0.5947132110595703,0.7020025253295898,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,49.0,0.0,3.0,0.973469387755102,0.81,0.6139406135149205,
climate-model-simulation-crashes,RandomForest,SMOTE,2,,0.2857241999990947,0.0088720000003377,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,47.0,2.0,3.0,0.9387755102040816,0.5,0.3975434772783106,
climate-model-simulation-crashes,RandomForest,SMOTE,3,,0.318170900000041,0.0059895999984291,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,49.0,0.0,2.0,0.9918367346938776,0.9428571428571428,0.7592566023652967,
climate-model-simulation-crashes,RandomForest,SMOTE,4,,0.3055371999998897,0.0065732000002753,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,46.0,3.0,3.0,0.920408163265306,0.6669172932330827,0.3387755102040816,
climate-model-simulation-crashes,RandomForest,SMOTE,5,,0.3099899000008008,0.0081854000000021,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,4.0,45.0,4.0,1.0,0.9591836734693876,0.6885281385281385,0.5861458794653401,
climate-model-simulation-crashes,RandomForest,SMOTE,6,,0.3274701999998797,0.0085539000010612,,,41.0,445.0,0.0,0.0,1.0,1.0,1.0,3.0,48.0,1.0,2.0,0.9693877551020408,0.7833333333333332,0.6414906110627284,
climate-model-simulation-crashes,RandomForest,SMOTE,7,,0.3260811000000103,0.0074936000000889,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,48.0,2.0,3.0,0.705,0.4435185185185185,0.2400980191995123,
climate-model-simulation-crashes,RandomForest,SMOTE,8,,0.325837300000785,0.0086152000003494,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,1.0,49.0,1.0,3.0,0.9575,0.5527777777777778,0.3189526128295067,
climate-model-simulation-crashes,RandomForest,SMOTE,9,,0.3171605999996245,0.0060705999985657,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,3.0,48.0,2.0,1.0,0.95,0.5111111111111111,0.6414906110627284,
climate-model-simulation-crashes,RandomForest,SMOTE,10,,0.3171146000004228,0.0080791000000317,,,42.0,444.0,0.0,0.0,1.0,1.0,1.0,3.0,50.0,0.0,1.0,0.985,0.8928571428571428,0.8574929257125441,
climate-model-simulation-crashes,RandomForest,SMOTE + Scaling,1,,0.7847648999995727,0.0074593999997887,0.5976905822753906,0.7006721496582031,41.0,445.0,0.0,0.0,1.0,1.0,1.0,2.0,48.0,1.0,3.0,0.9755102040816326,0.8211111111111111,0.4803460137413101,
